document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,word_list,imp_score
A3DUD6D1FYGODK,Amazon_Reviews/Electronics,He loved the item...worked right out of the packaging............no batteries included but for the price who can complain....Delivered quickly and works perfect,1,packaging............,packaging...+,packaging...,worked right out of the packaging............,He loved the item...,['worked' 'right' 'out' 'of' 'the' 'packaging............'],[2 2 1 1 1 2]
1TK1nyQQf1Ym5CuhLRz3mg,Yelp,"This place is the best ever!!!  I was not expecting it to be so amazing!  We got a lot of rice and beans and quesadillas, but also the carne asada and al pastor!  Al pastor can be hard to find for some reason so when I do I always try it.  This place does not disappoint!!!  Oh man it was so right on!  I loved all the flavored with it, the jalapeños and pickled carrots, radishes, so fresh and delicious!  I can't wait to come back!",1,ever!!!,ever!+,ever!,This place is the best ever!!!,"I loved all the flavored with it, the jalapeños and pickled carrots, radishes, so fresh and delicious!",['This' 'place' 'is' 'the' 'best' 'ever!!!'],[1 1 1 1 5 5]
uyMwTM1GYPTyZwG9mDO9vw,Yelp,"ESME IS THE BEST!!!!!!!!!! Look no further for alterations. Esme did a FANTASTIC job with my wedding dress. She was available, communicative, and patient. She took the time to understand exactly what I wanted and made it come to life. She was extremely clear about the steps that she would go through and did a great job of calming down a nervous bride. She completed my dress in the exact time-frame that she said, with 3 fittings total (the last one being a pickup). I am so happy that I found her for something as important as a wedding dress. Her prices are right in-line with the market and with no added charges or surprises of any kind. If you are looking for a perfectly fitting dress and a wonderful person to get it there, book Esme!",1,BEST!!!!!!!!!!,BEST!+,BEST!,ESME IS THE BEST!!!!!!!!!!,She took the time to understand exactly what I wanted and made it come to life.,['ESME' 'IS' 'THE' 'BEST!!!!!!!!!!'],[1 1 1 5]
A31XLPS5O64PYD,Amazon_Reviews/Electronics,Stopped charging the 3rd row of batterys. Takes tooo long to charge,0,tooo,to+,to,Takes tooo long to charge,Stopped charging the 3rd row of batterys.,['Takes' 'tooo' 'long' 'to' 'charge'],[2 4 3 1 2]
A2WAGORXNKQ64L,Amazon_Reviews/Books,"I soooo enjoyed an essay within the book!!! I laughed, I could relate, feel the tenseness and awkwardness. I actually could feel what (appeared to me) each character felt--to being very aware of the atmosphere or being TOTALLY unaware of what was happening.

Still reading...",1,soooo,so+,so,I soooo enjoyed an essay within the book!!!,"I laughed, I could relate, feel the tenseness and awkwardness.",['I' 'soooo' 'enjoyed' 'an' 'essay' 'within' 'the' 'book!!!'],[1 5 4 1 2 1 1 5]
A18JCS4QM2Z53R,Amazon_Reviews/Electronics,Does not work as advertised.....Dont waste your time or money like I did....Plan on returning,0,advertised.....,advertised...+,advertised...,Does not work as advertised.....,Plan on returning,['Does' 'not' 'work' 'as' 'advertised.....'],[2 3 2 1 1]
2189400487,Twitter,ahhh trying to lose weight sucks. I just want ice cream  man I'm such a fat chick haha,0,ahhh,ah+,ah,ahhh trying to lose weight sucks.,I just want ice cream  man I'm such a fat chick haha,['ahhh' 'trying' 'to' 'lose' 'weight' 'sucks.'],[2 2 1 2 1 4]
6bv3GDa5XWFrugRK09dDHg,Yelp,"So this morning I hopped on yelp to find something different for breakfast in Carmel. We have made the trip to noblesville to eat at Rosie's on the square. I didn't realize this location in Carmel had opened. Located in the Olivia complex on the southeast corner parking is close by. Don't forget the on street parking just to the south. We were seated quickly. Our waitress Amanda was kind, friendly, and willing to carry on a conversation with us. We debated between getting a cinnamon roll or red velvet pancakes as a morning appetizer. You can see from the photo what we picked. It was incredible, you would know that if you have ever had anything from their bakery.  The fresh squeezed OJ had great taste and nice pulp. Both my wife and I went with a Benedict this morning. My wife with standard eggs Benedict, I had the pork Benny. Food came out quickly, they offered us hot sauce. Only issue for the meal was the home fries were crispy but that is a personal choice. The adult beverages look yummy but we weren't starting with the booze this morning. They have you check out at the counter so you have to walk past all the tasty treats. Be careful, you might go home with something you love. So grateful for small business folks expanding and giving us great options. Check out Rosie's it won't disappoint!!!",1,disappoint!!!,disappoint!+,disappoint!,Check out Rosie's it won't disappoint!!!,Don't forget the on street parking just to the south.,"['Check' 'out' ""Rosie's"" 'it' ""won't"" 'disappoint!!!']",[2 2 2 1 2 5]
A2I4IFEVFBAA5N,Amazon_Reviews/Electronics,"This is my second set (first pair were stolen) and I really like them. They do take some getting used to and the neckband isn't for everyone. The battery lasts all day for me though and being closed back means they can double as ear plugs in noisy environments.  Sounds quality is good, volume adjustment on the ear piece is sooooo handy!",1,sooooo,so+,so,"Sounds quality is good, volume adjustment on the ear piece is sooooo handy!",The battery lasts all day for me though and being closed back means they can double as ear plugs in noisy environments.,"['Sounds' 'quality' 'is' 'good,' 'volume' 'adjustment' 'on' 'the' 'ear'
 'piece' 'is' 'sooooo' 'handy!']",[2 3 1 3 2 2 1 1 2 2 1 5 4]
A320PMX86BNEF,Amazon_Reviews/Electronics,"I bought it to improve the sound on my flat screen LG 47"", and it makes SUCH a great difference!!!  Wish I'd done it sooner.  I elected not to have it mounted on the wall like my TV (so I won't blow out the guy living upstairs), and you can choose a wide range of base and treble sounds to suit your audience.  Hooks up to my Harmony universal remote with my Amazon Fire Prime, my dvd/VHS player and all the other things I have.  I'm not a techie, but even I can handle this and am VERY, VERY happy with it.  As L'Oreal says, ""And I'm worth it!""",1,difference!!!,difference!+,difference!,"I bought it to improve the sound on my flat screen LG 47"", and it makes SUCH a great difference!!!","Hooks up to my Harmony universal remote with my Amazon Fire Prime, my dvd/VHS player and all the other things I have.","['I' 'bought' 'it' 'to' 'improve' 'the' 'sound' 'on' 'my' 'flat' 'screen'
 'LG' '47"",' 'and' 'it' 'makes' 'SUCH' 'a' 'great' 'difference!!!']",[1 2 1 1 3 1 3 1 1 2 2 2 2 1 1 2 4 1 4 5]
A11NIRUSEP12OZ,Amazon_Reviews/Electronics,"This is perhaps the biggest ""trendy"" waste of time and money yet. I, like a lot of other sheep, went out and quickly spent about $650 on this thing. Then I was told by Apple,for an additional $150 I could get two years worth of technical support which I gladly gave up. What they did not tell me was that I would have to be on a complete LEARNING CURVE( which they did not even understand themselves!) to use this product. First, let me say, don't waste your money on any Apple technical support gimmicks. I had some valuable notes stored on my Ipad 2 to do a convention with about three days before this happened. I went to Apple technical support because my e-mail did not work on my Ipad 2. Then they instructed me on how to delete my notes and ""wake up my e-mail"". I said, ""won't I lose all my notes?"" She said ""No, one has nothing to do with the other"". My response was ""Are you sure? I really need these notes for my speaking engagement at the convention"". She said ""No way you'll lose anything. Trust me"". What she should have said is: ""I'm an Apple tech support person, who gets paid by the hour, and it's no skin off my nose if you lose your notes or not!"". And that's exactly what happened. As per her instruction....I lost all of them. I was devastated. I had to spend days,scrambling to recovering at lease some of my lost notes. I will never get back what I lost...ever. I didn't know that everything on an Ipad 2 had had to be backed up to a REAL COMPUTER(notice I said: REAL COMPUTER). I was never told this. Now, that there have been so many failures and complaints about this product I understand they've created a thing called ""cloud"", which does the same thing....backs up your files. You will do better to buy a smaller version of a laptop and don't fall for the nonsense,like I did, that this is a great buy.....because it's not.
Wondering if my e-mail was ever fixed? After spending six hours on the phone with Apple and completely losing my notes and going through the process to ""restart"" my e-mail 6 times..... guess what? It still doesn't work!!! If Apple tech support is the standard for which other companies should model themselves,then we have NO STANDARD. I feel very ripped off.",0,times.....,times...+,times...,"After spending six hours on the phone with Apple and completely losing my notes and going through the process to ""restart"" my e-mail 6 times.....",What they did not tell me was that I would have to be on a complete LEARNING CURVE( which they did not even understand themselves!,"['After' 'spending' 'six' 'hours' 'on' 'the' 'phone' 'with' 'Apple' 'and'
 'completely' 'losing' 'my' 'notes' 'and' 'going' 'through' 'the'
 'process' 'to' '""restart""' 'my' 'e-mail' '6' 'times.....']",[1 2 1 2 1 1 1 1 1 1 3 4 1 2 1 2 2 1 2 1 2 1 2 1 3]
aDzzwkFLyXepsD6T3IAZhw,Yelp,"This is my very favorite place to have sushi.  They spoil me rotten.  I can not go anywhere else now.  Or, if I do, I am always disappointed.  Alex and Andy are so wonderful!  The edible art is second to none and the fact that I can bring my own delicious wine is even better!!!  Sit at the sushi bar and chat with Alex and Andy if you can!!",1,better!!!,better!+,better!,The edible art is second to none and the fact that I can bring my own delicious wine is even better!!!,Sit at the sushi bar and chat with Alex and Andy if you can!!,"['The' 'edible' 'art' 'is' 'second' 'to' 'none' 'and' 'the' 'fact' 'that'
 'I' 'can' 'bring' 'my' 'own' 'delicious' 'wine' 'is' 'even' 'better!!!']",[1 2 2 1 2 1 2 1 1 1 1 1 1 2 1 2 4 2 1 2 5]
bLoE8muA7Aq_doCR8dlSyg,Yelp,"I don't understand how anyones enjoyed their food here. I just came here with my family and the only thing that was good was their tomato basil and mozzarella salad, because honestly, how could you mess that up? We ordered their wings and they were way too salty. We ordered their meatballs and they weren't even hot. We got a meatball pizza which was the second best thing we got. We also ordered the cauliflower pizza and I was extremely excited for it only to be extremely disappointed. It was wayyyyyyy too salty none of us finished our first slice. Our waitress Lilianna was also really avoidant of our table she never once came up to check to see how things were so the only time I was able to tell her we weren't happy was when we were asking for the check. We also tried so many times to flag her down, calling out ""excuse me"" but she didnt give us the time of day. When I told her about the salty pizza she continued to ask if we wanted a box for it... Like OBVIOUSLY not. She gave us the check without taking the pizza off of it and when I asked her if she could take it off she very carelessly said, ""I already talked to the manager about it and she's going to come over."" Okay... Cool but why did you not tell us as you dropped the check off that you were doing anything to take care of it? Then when the manager came over she started telling us that there's Romano cheese on the pizza and that's why people tend to find it too salty and that ""next time if we ever want to try the pizza again"" (seriously?) that we should ask for less Romano. So if other people tend to have the same problem why weren't we warned when we ordered it that it may be too salty so maybe we want to go light on the Romano? They were very reluctant to accommodate to us and it was a very annoying and frustrating experience. I've been a waitress for 7 years so I know what I should expect at a restaurant and this place is not doing its job.",0,wayyyyyyy,way+,way,It was wayyyyyyy too salty none of us finished our first slice.,I don't understand how anyones enjoyed their food here.,"['It' 'was' 'wayyyyyyy' 'too' 'salty' 'none' 'of' 'us' 'finished' 'our'
 'first' 'slice.']",[1 1 4 3 4 2 1 1 3 1 1 2]
