document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,rlf_sent_pred_label,rand_sent_pred_label,word_list,imp_score,final_rlf_label,final_rand_label,is_ellipses,imp_quality,rlf_sent_len,rand_sent_len,doc_len
9HQX4zht13fs1gy-4x_nJA,Yelp,"DEL-ICI-OUS! I have grabbed lunch here several times and each time I've always been very satisfied. Today, I got the Sub Our Way with roasted turkey. The sandwich was amazing. It appeared very bready, but it did not taste that way. It was full of flavor and delicious roasted turkey, pickles, tomatoes, mayo, and mustard. 

During previous visits, I have ordered their hot pastrami (which is sooo good, but full of caloric guilt!) and the garden salad (which is surprising good considering this place is known for their sandwiches (and their pickles)). Speaking of pickles, they have free homemade pickles (one bag per customer) and as a pickle fanatic, these are not to be missed. 

The staff is always friendly, they have an awesome selection of refrigerated sodas, as well as a soda fountain, and best of all the have a great Axxess deal for first time users- buy one get one free. You can't beat that! 

Happy lunching!",1,sooo,so+,so,"During previous visits, I have ordered their hot pastrami (which is sooo good, but full of caloric guilt!",Happy lunching!,1,1,"['During' 'previous' 'visits,' 'I' 'have' 'ordered' 'their' 'hot'
 'pastrami' '(which' 'is' 'sooo' 'good,' 'but' 'full' 'of' 'caloric'
 'guilt!']",[2 2 2 2 2 3 2 3 3 2 1 5 4 1 3 1 3 4],1,1,0,4.5,18,2,159
r_wHVhzrpkoV0t45eXTM1Q,Yelp,"We got a great, last minute Priceline flight/hotel deal here. It was July 30-Aug 1; not the best time to visit Nola but we had a blast. This hotel has all the things I care about most- safe, clean and good location. I also enjoy a bar and restaurant on property and it checks those boxes as well. Thankfully the air conditioning worked very well, so we were very comfortable.

On a previous visit, we stayed in a boutique, old French Quarter hotel and I could barely sleep because it was noisy (and haunted). I preferred the hotel this time because I slept sooo much better. When you're sleeping in New Orleans, bring earplugs (duh) but also this hotel was high enough that I didn't even have to worry about noise. It's also very safe- you put in your floor and get an elevator specifically for that floor. Only once did it assign other floors with us. I would highly recommend this hotel for female travelers worried about creepers trying to follow you to your room. 

Additionally, we stumbled in to get a pizza in the hotel very late. Maybe I was drunk, but it was really solid! We also enjoyed the bar. They held our luggage for us too after checkout. 

It's just on the edge of the French Quarter. You can get everywhere quickly- it's a short walk to Jackson square, about a block from the famous carousel bar and near our favorite NOLA restaurant, Mr. B's.  The lobby bar has great happy hour specials, including chargrilled oysters that are delicious.

Oh and it's a set $30 Uber ride to MSY. I highly recommend this hotel!",1,sooo,so+,so,I preferred the hotel this time because I slept sooo much better.,"This hotel has all the things I care about most- safe, clean and good location.",1,1,"['I' 'preferred' 'the' 'hotel' 'this' 'time' 'because' 'I' 'slept' 'sooo'
 'much' 'better.']",[2 3 1 2 2 2 2 2 3 5 3 4],1,1,0,5.0,12,15,278
bDl1YPFVpdB7fZcoIleREA,Yelp,Food is great but their delivery service is sooooooooo SLOW! Takes over an hour to get the food. One time it took 1 hour and 45 minutes! But love their panini and seasoned fries!,0,sooooooooo,so+,so,Food is great but their delivery service is sooooooooo SLOW!,But love their panini and seasoned fries!,0,1,"['Food' 'is' 'great' 'but' 'their' 'delivery' 'service' 'is' 'sooooooooo'
 'SLOW!']",[2 1 4 1 2 3 2 1 5 4],0,1,0,4.5,10,7,34
A3C40OIJIWFPE2,Amazon_Reviews/Electronics,There are no instructions for the Folio keyboard for IPad pro 9.7.  The instructions are for the IPad Air keyboard and they don't match the product.  Very frustrating.  I would NEVER buy this product again. Cost too much for for instructions.  How do you turn back light on???  There is no key with backlight symbol as indicated in the instructions for IPad air unit.  Every AT&T store was selling this unit fro IPAD Air. It says IPad Pro on the box.  No instructions on Zaggs web sight for the IPad Pro 9.7 unit either.  If I could still return it I would!!  My bad for taking so long to figure out it is an inferior Product.,0,on???,on?+,on?,How do you turn back light on???,I would NEVER buy this product again.,0,0,['How' 'do' 'you' 'turn' 'back' 'light' 'on???'],[2 2 2 3 3 2 3],0,0,0,3.0,7,7,116
116956911,TripAdvisor,My in-laws stayed here and I wish they hadn't wasted their money. They put them in a room right next to the pool that was getting resurfaced so every morning they awoke to construction equipment and workers yelling. The room was overrun with crickets and when we asked for maintenance to spray they said they only do outside. The customary workout room is not provided so you better have a gym membership and drive 6 miles if you want to workout. Your guests might as well take a cab to visit you because of very limited parking. The garbage disposal reeked with sewage stench. This place and the staff were very disappointing. Avoid this place at all costs!!!,0,costs!!!,costs!+,costs!,Avoid this place at all costs!!!,The room was overrun with crickets and when we asked for maintenance to spray they said they only do outside.,0,0,['Avoid' 'this' 'place' 'at' 'all' 'costs!!!'],[4 2 2 1 1 5],0,0,0,2.0,6,20,118
lVsPIdksDLXH4mXyDYHT9g,Yelp,"If I were allowed to say ""Thank G*& I would because now that SCOTT has taken over I am back!!!   I purchased my Kia Sorrento in 2010  and the former  dealership located here. The owner/service crew was such a nightmare I went 30 miles out of my way to service my vehicle at another KIA dealership for 4 years !!!!! . They even lost my oil change business until...

SCOTT has taken over and made many changes.  
- Respectful and well trained mechanics , parts and desk staff.
- They have cleaned and modernized the desk area.
-The garage is clean, well lit and just better set up.
-The waiting area is enlarged and modernized and the WiFi finally works! 
   Kudos for the coffee station. I love it.
-The staff all take ownership of issues and ensuring your visit is pleasant.
- The good, former employees that SCOTT kept on seem to be so much happier.

Future: In the works is a planned fall groundbreaking for a larger service/wait area that will include an internet cafe like environment for those waiting for vehicles.
Thank you SCOTT family for taking this on and making it a pleasure for patrons.",1,back!!!,back!+,back!,"If I were allowed to say ""Thank G*& I would because now that SCOTT has taken over I am back!!!",Future: In the works is a planned fall groundbreaking for a larger service/wait area that will include an internet cafe like environment for those waiting for vehicles.,1,1,"['If' 'I' 'were' 'allowed' 'to' 'say' '""Thank' 'G*&' 'I' 'would' 'because'
 'now' 'that' 'SCOTT' 'has' 'taken' 'over' 'I' 'am' 'back!!!']",[1 2 1 2 1 2 3 2 2 2 2 2 2 2 2 2 2 2 2 5],1,1,0,5.0,20,27,198
AZ1AIQHCMEPTY,Amazon_Reviews/Electronics,I love this case! I recently destroyed the screen on my point and shoot and was so upset about it. If I had been using this case it wouldn't have happened. I keep my new camera in this 24/7 and it's perfect! I have dropped it a couple of times (as I am prone to do) and it's kept everything safe and sound. I also love the carabiner on the end so you can attach it to your purse or a pant loop. Well worth the money!!!,1,money!!!,money!+,money!,Well worth the money!!!,I recently destroyed the screen on my point and shoot and was so upset about it.,1,0,['Well' 'worth' 'the' 'money!!!'],[3 4 1 5],1,0,0,5.0,4,16,87
m7TZ9UObpRi2KCids5tjJQ,Yelp,Wow I could get into a lot of trouble here.  Swag has a bunch of cool odds and ends and I could easily do allll my Christmas shopping here this year.  Great jewelry selection in the back of the store and super reasonable prices on everything too.,1,allll,all+,all,Swag has a bunch of cool odds and ends and I could easily do allll my Christmas shopping here this year.,Wow I could get into a lot of trouble here.,1,0,"['Swag' 'has' 'a' 'bunch' 'of' 'cool' 'odds' 'and' 'ends' 'and' 'I'
 'could' 'easily' 'do' 'allll' 'my' 'Christmas' 'shopping' 'here' 'this'
 'year.']",[1 1 1 2 1 3 2 1 2 1 1 2 2 2 4 1 1 2 1 1 1],1,1,0,4.0,21,10,47
A185X42O2JHX0,Amazon_Reviews/Electronics,"Although the picture quality is great, from a practical standpoint these cameras are useless as security cams. I am no lightweight when it comes to wifi cams, I've had many. I bought these because of ease of install and wanted security cams to record events. Well, the browser extension is not up to date, won't work on WIN 10, any 64 bit browser, chrome, explorer. I was able to work around the issue and view the cams in browser. But never could get the cams to trigger on movement, either to send an email alert, record video or snapshot. The only video recording is to a micro sd (purchased separately) or ftp to a webserver, or PAY Foscam for monthly cloud service. I imagine the shortcomings can be dealt with and maybe if I get the time I'll try their customer service. But as for continuous recording for security purposes, you need spend the $$ to purchase and install a wired system with dedicated recorder/controller.
UPDATE 9/28/2015 - Further bad news, this camera will not send alerts using your Gmail account UNLESS you REDUCE your security settings for Gmail. Why would you want to do that??? Thankfully, Amazon has agreed on a product return even though I am past the 30 day return window. GOTTA LOVE AMAZON!!",0,that???,that?+,that?,Why would you want to do that???,"But as for continuous recording for security purposes, you need spend the $$ to purchase and install a wired system with dedicated recorder/controller.",0,0,['Why' 'would' 'you' 'want' 'to' 'do' 'that???'],[2 2 2 3 1 2 3],0,0,0,3.0,7,23,217
7paVKVlukfl0VcHoJyORvA,Yelp,"The absolute BEST WINGS & CUSTOMER SERVICE!!! I eat from there often to say the least and my food is always fresh, hot, & delicious. They cook to order!! My wings have always been laid on the plate neatly always an abundance of fries seasoned to perfection!!!! Absolutely love the staff!!!! Also, best ARNOLD PALMER IVE EVER HAD!!! Love these people!!!!!",1,SERVICE!!!,SERVICE!+,SERVICE!,The absolute BEST WINGS & CUSTOMER SERVICE!!!,"Also, best ARNOLD PALMER IVE EVER HAD!!!",1,1,['The' 'absolute' 'BEST' 'WINGS' '&' 'CUSTOMER' 'SERVICE!!!'],[1 5 5 3 1 2 5],1,1,0,5.0,7,7,61
RPb_P2omAPtxndV1zh3oiA,Yelp,"My husband and I made a reservation here for his birthday and he wasn't very excited about it - this was really someplace I wanted to try. Well, nnow he wants to eat there once a week!!! 
Each course was perfectly prepared, and paired with wine choices we wouldn't  normally choose. Be prepared to spend quite a bit - there area optional add-ons that you will definitely want to try.",1,week!!!,week!+,week!,"Well, nnow he wants to eat there once a week!!!",Be prepared to spend quite a bit - there area optional add-ons that you will definitely want to try.,1,1,"['Well,' 'nnow' 'he' 'wants' 'to' 'eat' 'there' 'once' 'a' 'week!!!']",[2 1 1 2 1 2 1 2 1 5],1,1,0,5.0,10,19,70
A1GOLJH71SQXWQ,Amazon_Reviews/Books,"I typically purchase my ebooks from another provider but I couldn't wait the additional week or so, so this is my very first book on my kindle for iPad. I loved this book!!!! Bully was fantastic and I can't wait to read Maddoc's story, but I need more Jared and Tate!!!!",1,book!!!!,book!+,book!,I loved this book!!!!,"Bully was fantastic and I can't wait to read Maddoc's story, but I need more Jared and Tate!!!!",1,1,['I' 'loved' 'this' 'book!!!!'],[1 5 1 5],1,1,0,5.0,4,18,51
mrff8llF505lQgYajXuB5A,Yelp,"This place is just awesome! A friend of mine works around the corner so we walked over to grab some food. I had the turkey sandwich (The Joey Boy I think) as a wrap. It was great! All of the ingredients were super fresh. I loved that the ingredients were local... Especially the cheese!!! Yum! The people working were also very kind. They were talkative and answered my many questions and made suggestions. Definitely a great place to stop by and grab some fresh, local, and delicious food from some great people! :)",1,cheese!!!,cheese!+,cheese!,Especially the cheese!!!Yum!,A friend of mine works around the corner so we walked over to grab some food.,1,1,['Especially' 'the' 'cheese!!!Yum!'],[2 1 5],1,1,0,5.0,3,16,93
A3SNVX8OQNWHUS,Amazon_Reviews/Electronics,Avoid the negative reviews.. This thing is awesome!!! Get it!!!! Works really good for my ipad its dope! Get it,1,awesome!!!,awesome!+,awesome!,This thing is awesome!!!,Avoid the negative reviews..,1,0,['This' 'thing' 'is' 'awesome!!!'],[2 1 1 5],1,1,0,5.0,4,4,20
84GzU4ebp-wURZ6FNDQKqw,Yelp,Love this plays - the owners and the variety of wine.  Great atmosphere and ohhhh those red wine brownies from The Farmer's Daughter yum.  It's nice to find a great place with music on a Sunday that has you enter as customers and leave as friends!  Absolutely can't wait to go back!,1,ohhhh,oh+,oh,Great atmosphere and ohhhh those red wine brownies from The Farmer's Daughter yum.,Absolutely can't wait to go back!,1,1,"['Great' 'atmosphere' 'and' 'ohhhh' 'those' 'red' 'wine' 'brownies' 'from'
 'The' ""Farmer's"" 'Daughter' 'yum.']",[4 3 1 4 2 2 2 2 1 1 2 2 5],1,1,0,5.0,13,6,52
nFWMqwbVedpSiqjmEvUDgw,Yelp,We did the biohazard zombie room and has a blast!! We were a party of six (and one little one) and we spread out in the two rooms. The puzzles were great! Definitely well thought out! This room is a must do!!! Owners were great. Can't wait to escape another room!,1,do!!!,do!+,do!,This room is a must do!!!,Can't wait to escape another room!,1,1,['This' 'room' 'is' 'a' 'must' 'do!!!'],[2 2 1 1 4 5],1,1,0,4.5,6,6,51
